year,month,day,plot,subplot,focal,fruit,BEMA,CETE,CHFU,CHMI,COSQ,FRPU,HOMA,LEMA,LYTR,MEEL,MEPO,MESU,PAIN,PLCO,POMA,POMO,PUPA,RAPE,SASO,SCLA,SOAS,SPRU,SUSP
2019,5,21,5,C5,PAIN,1,0,0,0,0,0,0,25,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2019,5,21,5,C6,PAIN,1,0,0,0,0,0,0,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2019,5,21,5,D1,PAIN,1,0,0,0,0,0,0,25,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2019,5,21,5,D2,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2019,5,21,5,D3,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2019,5,21,5,D4,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2019,5,21,5,D5,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2019,5,21,5,D6,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019,5,21,5,E1,PAIN,1,0,0,0,0,0,0,25,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2019,5,21,5,E2,PAIN,1,0,0,0,0,0,0,25,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2019,5,21,5,E3,PAIN,1,0,0,0,0,0,0,25,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2019,5,21,5,E4,PAIN,1,0,0,0,0,0,0,25,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2019,5,21,5,E5,PAIN,1,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2019,5,21,5,E6,PAIN,1,0,0,0,0,0,0,25,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2019,5,21,5,F1,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2019,5,21,5,F2,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2019,5,21,5,F3,PAIN,1,0,0,0,0,0,0,20,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
2019,5,21,5,F4,PAIN,1,0,0,0,0,0,0,25,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2019,5,21,5,F5,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2019,5,21,5,F6,PAIN,1,0,0,0,0,0,0,25,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,A1,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,A2,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,A3,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,A4,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,A5,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,A6,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,B1,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,B2,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,B3,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,B4,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,B5,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,B6,PAIN,1,0,0,0,0,0,0,25,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,C1,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,C2,PAIN,1,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,C3,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,C4,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,C5,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,C6,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,D1,PAIN,1,0,0,0,0,0,0,25,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,D2,PAIN,1,0,0,0,0,0,0,25,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,D3,PAIN,1,0,0,0,0,0,0,25,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,D4,PAIN,1,0,0,0,0,0,0,25,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,D5,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,D6,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,E1,PAIN,1,0,0,0,0,0,0,25,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0
2019,5,21,6,E2,PAIN,1,0,0,0,0,0,0,25,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0
2019,5,21,6,E3,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0
2019,5,21,6,E4,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,E5,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,E6,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,F1,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,F2,PAIN,1,0,0,0,0,0,0,25,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,F3,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,F4,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,F5,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2019,5,21,6,F6,PAIN,1,0,0,0,0,0,0,30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2019,5,28,2,A5,CETE,10,0,3,0,0,0,0,20,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2019,5,28,2,A6,CETE,8,3,1,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,28,2,B4,CETE,8,0,1,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,5,28,2,C2,CETE,10,0,0,0,0,0,0,20,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2019,5,28,2,C4,CETE,12,0,0,0,0,0,0,25,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2019,5,28,2,C6,CETE,6,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,28,2,E6,CETE,14,0,2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,28,2,F4,CETE,10,0,2,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,28,2,F5,CETE,10,0,4,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,28,4,A3,CETE,15,0,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,28,4,D1,CETE,13,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,28,5,E3,CETE,7,0,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,28,6,E4,CETE,4,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,28,7,A1,CETE,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,1,0
2019,5,28,7,A1,PAIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,1,0
2019,5,28,7,A2,CETE,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,0,0,0,0
2019,5,28,7,A2,PAIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0
2019,5,28,7,A4,CETE,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2019,5,28,7,A4,PAIN,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,2,0
2019,5,28,7,A5,CETE,21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,2,0,0,1,0
2019,5,28,7,A5,PAIN,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2019,5,28,7,A6,CETE,11,1,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0
2019,5,28,7,A6,PAIN,1,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
2019,5,28,7,B2,PAIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,4,0,0,0,0
2019,5,28,7,B3,PAIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0
2019,5,28,7,B4,CETE,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2019,5,28,7,B5,CETE,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
2019,5,28,7,B5,PAIN,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
2019,5,28,7,B6,CETE,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0
2019,5,28,7,B6,PAIN,1,0,3,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,5,28,7,C1,CETE,12,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2019,5,28,7,C1,PAIN,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
2019,5,28,7,C2,CETE,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019,5,28,7,C3,CETE,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0
2019,5,28,7,C4,CETE,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0
2019,5,28,7,C5,CETE,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
2019,5,28,7,C6,CETE,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
2019,5,28,7,D2,CETE,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
2019,5,28,7,D2,PAIN,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,28,7,D4,PAIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0
2019,5,28,7,D5,CETE,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0
2019,5,28,7,D5,PAIN,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2019,5,28,7,D6,CETE,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,2,0,0,0,0
2019,5,28,7,E2,CETE,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0
2019,5,28,7,E3,CETE,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
2019,5,28,7,E3,PAIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0
2019,5,28,7,E4,CETE,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0
2019,5,28,7,E4,PAIN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,28,7,E5,CETE,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0
2019,5,28,7,E6,CETE,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0
2019,5,28,7,F2,CETE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0
2019,5,28,7,F4,CETE,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0
2019,5,28,7,F5,CETE,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0
2019,5,28,7,F6,CETE,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
2019,5,28,8,A1,CETE,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2019,5,28,8,A2,CETE,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0
2019,5,28,8,A3,CETE,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0
2019,5,28,8,A4,CETE,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0
2019,5,28,8,A4,PAIN,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2019,5,28,8,A5,CETE,16,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0
2019,5,28,8,A6,CETE,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
2019,5,28,8,A6,PAIN,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0
2019,5,28,8,B1,CETE,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
2019,5,28,8,B2,CETE,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0
2019,5,28,8,B3,CETE,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0
2019,5,28,8,B4,CETE,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,2,0,0,0,0
2019,5,28,8,B5,CETE,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2019,5,28,8,B5,PAIN,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0
2019,5,28,8,B6,CETE,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,0
2019,5,28,8,C1,CETE,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
2019,5,28,8,C2,CETE,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0
2019,5,28,8,C3,CETE,10,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
2019,5,28,8,C3,PAIN,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2019,5,28,8,C4,CETE,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0
2019,5,28,8,C5,CETE,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0
2019,5,28,8,C5,PAIN,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0
2019,5,28,8,C6,CETE,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0
2019,5,28,8,D1,CETE,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2019,5,28,8,D2,CETE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0
2019,5,28,8,D3,CETE,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0
2019,5,28,8,D4,CETE,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2019,5,28,8,D5,CETE,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
2019,5,28,8,D6,CETE,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0
2019,5,28,8,E1,CETE,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0
2019,5,28,8,E2,CETE,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2019,5,28,8,E3,CETE,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
2019,5,28,8,E3,PAIN,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0
2019,5,28,8,E4,CETE,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0
2019,5,28,8,E5,CETE,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0
2019,5,28,8,E6,CETE,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0
2019,5,28,8,F1,CETE,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0
2019,5,28,8,F1,PAIN,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2019,5,28,8,F2,CETE,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
2019,5,28,8,F3,CETE,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
2019,5,28,8,F3,PAIN,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0
2019,5,28,8,F4,CETE,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2019,5,28,8,F4,PAIN,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2019,5,28,8,F5,CETE,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0
2019,5,28,8,F5,PAIN,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
2019,5,28,8,F6,CETE,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0
2019,5,28,8,F6,PAIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,28,9,A1,PAIN,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,2,0,0,0,0,0,0,0
2019,5,28,9,A2,PAIN,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0
2019,5,28,9,A3,PAIN,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0
2019,5,28,9,A4,PAIN,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0
2019,5,28,9,A5,PAIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2019,5,28,9,B3,PAIN,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
2019,5,28,9,C3,PAIN,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2019,5,28,9,D1,PAIN,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2019,5,28,9,D2,PAIN,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,28,9,D3,PAIN,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,28,9,D4,PAIN,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2019,5,28,9,D6,PAIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
2019,5,28,9,E1,PAIN,1,0,0,0,0,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2019,5,28,9,E2,PAIN,1,0,0,0,0,0,0,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2019,6,11,2,C5,PUPA,12,0,0,0,0,0,0,30,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,6,11,2,D6,PUPA,7,0,0,0,0,0,0,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,11,2,F6,PUPA,4,0,0,0,0,0,0,10,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2019,6,11,7,A1,PUPA,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,2,0,0,0,0
2019,6,11,7,A2,PUPA,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0
2019,6,11,7,A4,PUPA,15,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,11,7,A5,PUPA,24,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0
2019,6,11,7,A6,PUPA,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,0
2019,6,11,7,B1,PUPA,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0
2019,6,11,7,B4,PUPA,11,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,6,11,7,B5,PUPA,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0
2019,6,11,7,B6,PUPA,12,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
2019,6,11,7,C1,PUPA,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,1,0
2019,6,11,7,C3,PUPA,12,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
2019,6,11,7,C4,PUPA,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
2019,6,11,7,C5,PUPA,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0
2019,6,11,7,C6,PUPA,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,2,0,0,0,0
2019,6,11,7,D3,PUPA,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,2,0,3,0,0,0,0
2019,6,11,7,D4,PUPA,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0
2019,6,11,7,D5,PUPA,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,2,0
2019,6,11,7,D6,PUPA,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,5,0,0,0,0
2019,6,11,7,E3,PUPA,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,1,0
2019,6,11,7,E4,PUPA,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0
2019,6,11,7,E5,PUPA,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,2,0,0,0,0
2019,6,11,7,E6,PUPA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,3,0
2019,6,11,7,F4,PUPA,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,2,0
2019,6,11,7,F5,PUPA,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0
2019,6,11,8,A2,PUPA,9,0,3,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0
2019,6,11,8,A3,PUPA,12,0,3,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
2019,6,11,8,A4,PUPA,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0
2019,6,11,8,A5,PUPA,9,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2019,6,11,8,A6,PUPA,7,2,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0
2019,6,11,8,B2,PUPA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,11,8,B3,PUPA,21,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
2019,6,11,8,B4,PUPA,30,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
2019,6,11,8,B5,PUPA,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,1,0
2019,6,11,8,B6,PUPA,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
2019,6,11,8,C1,PUPA,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
2019,6,11,8,C2,PUPA,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0
2019,6,11,8,C3,PUPA,15,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4,1,2,0,0,0,0,0,0
2019,6,11,8,C4,PUPA,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0
2019,6,11,8,C5,PUPA,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,0,0,0,0
2019,6,11,8,C6,PUPA,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0
